codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones,inicio_automatica
7343001,DGA,dga_web,Rio Purapel En Sauzal,80,-35.75,-72.0667,73,Rio Maule,734,Rio Perquilauquen Bajo (Bajo Cauquenes Y Longavi),1981-06-02,2016-07-27,11509,-
7308001,DGA,dga_web,Estero Las Garzas,600,-35.7525,-71.0025,73,Rio Maule,730,Rio Maule Alto (Hasta Antes Junta Rio Melado),2002-09-13,2018-03-09,5603,2006-07-01
7317003,DGA,dga_web,Rio Melado En Zona De Presa,525,-35.7544,-71.0864,73,Rio Maule,731,Rio Melado,2002-12-20,2018-03-09,5559,2015-06-11
7357001,DGA,dga_web,Rio Loncomilla En En Emboque,160,-35.7667,-71.6833,73,Rio Maule,735,Rio Loncomilla,1963-05-23,1973-01-16,2465,-
7358001,DGA,dga_web,Rio Putagan En Yerbas Buenas,150,-35.7719,-71.585,73,Rio Maule,735,Rio Loncomilla,1946-04-14,2016-01-31,22857,-
7308002,DGA,dga_web,Rio Maule Bajo Boca Toma Maule Central Pehuenche,0,-35.7728,-71.0019,73,Rio Maule,730,Rio Maule Alto (Hasta Antes Junta Rio Melado),2002-08-29,2018-03-09,5241,2002-08-29
7358002,DGA,dga_web,Rio Putagan En Putagan,0,-35.7814,-71.6622,73,Rio Maule,735,Rio Loncomilla,1916-05-01,1922-02-28,2025,-
7358003,DGA,dga_web,Rio Putagan En Santa Rosa,125,-35.7833,-71.6167,73,Rio Maule,735,Rio Loncomilla,1946-11-01,1949-05-31,942,-
7308000,DGA,dga_web,Canal Ad. Maule C. Pehuenche,690,-35.7961,-70.9953,73,Rio Maule,730,Rio Maule Alto (Hasta Antes Junta Rio Melado),2002-09-26,2018-03-09,5564,2006-07-01
7357002,DGA,dga_web,Rio Loncomilla En Bodega,110,-35.8167,-71.8333,73,Rio Maule,735,Rio Loncomilla,1967-05-05,2017-06-30,15949,-
7303000,DGA,dga_web,Rio Maule En Los BaÑOs,980,-35.8197,-70.7606,73,Rio Maule,730,Rio Maule Alto (Hasta Antes Junta Rio Melado),2002-10-30,2018-03-09,5024,2017-01-01
7317002,DGA,dga_web,Canal Melado En Los Hierros,800,-35.85,-71.0667,73,Rio Maule,731,Rio Melado,2002-09-06,2018-03-09,5247,2006-07-01
7317001,DGA,dga_web,Rio Melado En La Lancha Dga,650,-35.85,-71.0667,73,Rio Maule,731,Rio Melado,1916-03-01,2003-04-15,7909,-
7356001,DGA,dga_web,Rio Achibueno En San Francisco,127,-35.85,-71.6667,73,Rio Maule,735,Rio Loncomilla,1975-07-22,1980-07-01,1622,-
7355008,DGA,dga_web,Canal Robleria Ante Bocatoma Ancoa,565,-35.8544,-71.2375,73,Rio Maule,735,Rio Loncomilla,2000-04-26,2015-12-31,4404,-
7355003,DGA,dga_web,Rio Ancoa Antes Tunel Canal Melado,800,-35.8667,-71.1169,73,Rio Maule,735,Rio Loncomilla,1961-11-30,1995-04-16,6672,-
7340001,DGA,dga_web,Estero Cardo Verde En Lo Ubaldo,126,-35.8833,-72.0167,73,Rio Maule,734,Rio Perquilauquen Bajo (Bajo Cauquenes Y Longavi),1968-08-19,1984-12-31,3776,-
7317005,DGA,dga_web,Rio Melado En El Salto,730,-35.8842,-71.0192,73,Rio Maule,731,Rio Melado,2003-01-01,2018-03-09,5375,2003-01-01
7355001,DGA,dga_web,Rio Ancoa En El Llepo,205,-35.9,-71.5167,73,Rio Maule,735,Rio Loncomilla,1962-12-16,1983-09-14,4515,-
7339001,DGA,dga_web,Rio Cauquenes En Desembocadura,125,-35.9,-72.05,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1986-04-16,2017-06-30,10739,-
7355004,DGA,dga_web,Rio Ancoa En Las Minas,0,-35.9069,-71.32,73,Rio Maule,735,Rio Loncomilla,1916-05-01,1939-05-16,3345,-
7355002,DGA,dga_web,Rio Ancoa En El Morro,402,-35.9086,-71.2981,73,Rio Maule,735,Rio Loncomilla,1952-06-12,2018-03-09,20797,2012-03-01
7355005,DGA,dga_web,Rio Ancoa En Las Vegas,300,-35.9131,-71.4025,73,Rio Maule,735,Rio Loncomilla,1947-03-18,1952-07-31,1768,-
7337001,DGA,dga_web,Rio Tutuven En El Roble,130,-35.9333,-72.3333,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1945-03-05,1949-01-31,1429,-
7354001,DGA,dga_web,Rio Achibueno En Los Pegnascos,590,-35.9636,-71.4881,73,Rio Maule,735,Rio Loncomilla,1947-03-22,1986-09-30,12580,-
7335002,DGA,dga_web,Estero Curipeumo En Lo Hernandez,0,-35.9667,-72.0167,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1968-01-12,2017-06-30,16570,-
7335003,DGA,dga_web,Rio Perquilauquen En Santa Ema,120,-35.9833,-72.0667,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1968-07-02,1984-12-31,3264,-
7351001,DGA,dga_web,Rio Longavi En Longitudinal,135,-36.0,-71.7228,73,Rio Maule,735,Rio Loncomilla,1963-07-30,1984-08-03,6648,-
7354002,DGA,dga_web,Rio Achibueno En La Recova,0,-36.0028,-71.4419,73,Rio Maule,735,Rio Loncomilla,1986-11-01,2018-03-09,11069,2012-03-01
7300001,DGA,dga_web,Rio Maule En Desague Laguna Del Maule,0,-36.0114,-70.5547,73,Rio Maule,730,Rio Maule Alto (Hasta Antes Junta Rio Melado),2004-01-29,2018-03-09,4391,2014-12-12
7336001,DGA,dga_web,Rio Cauquenes En El Arrayan,590,-36.0167,-72.3833,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1945-03-14,2017-06-30,22605,-
7335001,DGA,dga_web,Rio Perquilauquen En Quella,120,-36.05,-72.0833,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1963-02-20,2017-02-28,18597,-
7351002,DGA,dga_web,Canal Primera Abajo,0,-36.0572,-71.6972,73,Rio Maule,735,Rio Loncomilla,2011-01-01,2018-03-09,1834,2011-01-01
7352004,DGA,dga_web,Canal Maitenes En Bocatoma,0,-36.0733,-71.6972,73,Rio Maule,735,Rio Loncomilla,2011-01-01,2016-12-02,1620,2011-01-01
7314001,DGA,dga_web,Rio Huaiquivilo En Huaiquivilo,1200,-36.1667,-70.9333,73,Rio Maule,731,Rio Melado,1962-05-10,1976-11-17,3412,-
7350005,DGA,dga_web,Rio Longavi Antes Junta Bullileo,0,-36.23,-71.4442,73,Rio Maule,735,Rio Loncomilla,1929-07-22,1937-03-31,2432,-
7350001,DGA,dga_web,Rio Longavi En La Quiriquina,449,-36.2303,-71.4569,73,Rio Maule,735,Rio Loncomilla,1937-04-20,2018-03-09,25739,2006-01-18
7332001,DGA,dga_web,Rio Perquilauquen En Gniquen,140,-36.2333,-72.0,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1967-03-10,2017-03-31,16599,-
7331004,DGA,dga_web,Canal Alimentador Digua,0,-36.2361,-71.5325,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),2011-01-01,2018-03-09,2313,2011-01-01
7331001,DGA,dga_web,Rio Cato En Digua,300,-36.2478,-71.5642,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1947-10-12,1985-01-08,9784,-
7350003,DGA,dga_web,Rio Longavi En El Castillo,598,-36.2558,-71.3375,73,Rio Maule,735,Rio Loncomilla,1964-05-21,2017-06-15,16410,-
7350002,DGA,dga_web,Rio Bullileo En Santa Filomena,370,-36.2567,-71.4189,73,Rio Maule,735,Rio Loncomilla,1926-12-17,2018-01-01,21198,2011-01-01
7350004,DGA,dga_web,Rio Bullileo En Portal Tunel,400,-36.2808,-71.4114,73,Rio Maule,735,Rio Loncomilla,1940-08-03,1945-01-31,1639,-
7330001,DGA,dga_web,Rio Perquilauquen En San Manuel,266,-36.3758,-71.6233,73,Rio Maule,733,Perquilauquen Alto,1930-09-02,2018-03-09,27100,2016-08-23
8144001,DGA,dga_web,Rio Lonquen En Trehuaco,0,-36.425,-72.6669,47,Rio Itata,473,Rio Itata Bajo (Entre Rio Nuble Y Desembocadura),1985-10-08,2014-11-12,6105,-
8110001,DGA,dga_web,Rio Gnuble En Balsa De Los Sepulveda,0,-36.4667,-71.7833,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1939-03-22,1944-04-30,1867,-
8141001,DGA,dga_web,Rio Itata En Coelemu,27,-36.4669,-72.6911,81,Rio Itata,814,Itata Bajo,1985-08-06,2017-06-30,10991,2012-04-01
8210001,DGA,dga_web,Rio Pingueral En Dichato,5,-36.5333,-72.9014,82,Costeras E Islas Entre Rio Itata Y Rio Bio-Bio,821,Costeras Entre Rio Pingueral Y Rio Andalien,1985-03-01,1989-03-31,1454,-
8114001,DGA,dga_web,Rio Cato En Puente Cato,123,-36.55,-72.05,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1956-09-12,2017-06-30,19474,-
8115001,DGA,dga_web,Rio Gnuble En Longitudinal,107,-36.55,-72.1,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1956-09-12,1982-07-18,6521,-
8118001,DGA,dga_web,Rio Changaral Camino A Portezuelo,60,-36.55,-72.2833,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1956-10-01,2004-07-31,13309,-
8106001,DGA,dga_web,Rio ÑUble En San Fabian,410,-36.5703,-71.5547,81,Rio Itata,810,Rio Nuble Alto (Hasta Bajo Junta Estero Pangue),1946-05-01,1998-11-30,17940,-
8106002,DGA,dga_web,Rio Uble En San Fabian N 2,450,-36.5856,-71.5256,81,Rio Itata,810,Nuble Alto,1999-03-03,2018-03-09,6811,2005-08-26
8117009,DGA,dga_web,Canal De La Luz En Chillan,136,-36.5967,-72.1003,81,Rio Itata,811,Nuble Bajo,2008-02-02,2018-03-09,3639,2014-08-01
8112003,DGA,dga_web,Canal Alim.Embalse Coihueco En Los Olivo,430,-36.6167,-71.7833,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1971-08-27,1982-08-31,3103,-
8117005,DGA,dga_web,Rio Chillan En Camino A Confluencia,40,-36.6167,-72.3167,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1956-09-29,2017-06-30,15908,-
8119001,DGA,dga_web,Rio Gnuble En Cucha Cox,29,-36.6167,-72.45,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1965-06-28,1972-03-09,1432,-
8140002,DGA,dga_web,Rio Itata En Paso Hondo,26,-36.6261,-72.4892,47,Rio Itata,473,Rio Itata Bajo (Entre Rio Nuble Y Desembocadura),2006-01-01,2018-03-09,4177,2006-01-01
8117001,DGA,dga_web,Rio Chillan En Longitudinal,75,-36.6333,-72.2167,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1958-02-14,1983-05-12,6036,-
8119002,DGA,dga_web,Rio ÑUble En Confluencia,20,-36.6333,-72.45,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1956-12-01,1983-01-31,1225,-
8210003,DGA,dga_web,Estero Bellavista En Tom,7,-36.6394,-72.9503,82,Costeras E Islas Entre Rio Itata Y Rio Bio-Bio,821,Costeras Entre Rio Pingueral Y Rio Andalien,2009-05-01,2018-03-09,3027,2014-11-01
8112002,DGA,dga_web,Canal Alimentador Embalse Coihueco En Bocatoma,433,-36.65,-71.7667,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1971-09-10,2016-05-31,3310,-
8135002,DGA,dga_web,Rio Itata En Balsa Nueva Aldea,29,-36.65,-72.45,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1956-09-12,2018-03-09,20611,2012-03-01
8135001,DGA,dga_web,Rio Itata En Confluencia,0,-36.65,-72.45,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1924-02-01,1931-08-31,2560,-
8112001,DGA,dga_web,Rio Niblinto Antes Canal Alimentador Emb. Coihueco,290,-36.6547,-71.7558,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1971-02-02,2017-06-30,10374,-
8105001,DGA,dga_web,Rio ÑUble En La Punilla,635,-36.6583,-71.3208,81,Rio Itata,810,Rio Nuble Alto (Hasta Bajo Junta Estero Pangue),1957-04-06,2017-06-30,19852,-
8104001,DGA,dga_web,Rio Sauces Antes Junta Con ÑUble,620,-36.6653,-71.2739,81,Rio Itata,810,Rio Nuble Alto (Hasta Bajo Junta Estero Pangue),1966-10-31,2017-06-30,16326,-
8117008,DGA,dga_web,Rio Quilmo En Camino A Yungay (Ca),75,-36.6667,-72.15,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1957-07-19,1995-04-17,9591,-
8134003,DGA,dga_web,Rio Larqui En Santa Cruz De Cuca,25,-36.7,-72.3833,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1985-01-16,2017-06-30,10823,-
8134002,DGA,dga_web,Rio Larqui En Camino Yungay,110,-36.7333,-72.1333,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1985-10-01,2003-01-10,5946,-
8117004,DGA,dga_web,Rio Chillan En Esperanza,435,-36.7867,-71.7486,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1939-03-03,1994-09-03,19878,-
8220009,DGA,dga_web,Rio Andalien En Puente Trinitarias,25,-36.7956,-72.9492,82,Costeras E Islas Entre Rio Itata Y Rio Bio-Bio,822,Rio Andalien,2010-01-01,2016-01-01,1523,2012-03-01
8220010,DGA,dga_web,Rio Andalien Antes Ex Peaje Chaimavida,280,-36.7981,-72.9647,82,Costeras E Islas Entre Rio Itata Y Rio Bio-Bio,822,Rio Andalien,2015-01-01,2017-06-02,678,-
8117006,DGA,dga_web,Rio Chillan En Esperanza N 2,586,-36.8,-71.6608,81,Rio Itata,811,Nuble Bajo,2003-11-27,2018-03-09,4702,2012-01-01
8133002,DGA,dga_web,Rio Itata En Liucura,0,-36.8167,-72.4333,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1946-06-15,1949-11-30,1184,-
8220001,DGA,dga_web,Rio Andalien Camino A Penco,7,-36.8167,-73.0333,82,Costeras E Islas Entre Rio Itata Y Rio Bio-Bio,822,Rio Andalien,1960-11-01,2018-03-09,18247,2012-03-01
8220008,DGA,dga_web,Estero Nonguen Frente U. Del Bio Bio,20,-36.8203,-73.0164,82,Costeras E Islas Entre Rio Itata Y Rio Bio-Bio,822,Rio Andalien,2009-03-11,2018-03-09,2885,2016-02-17
8131001,DGA,dga_web,Rio Diguillin En Balsa Zapallar,500,-36.8333,-71.7833,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1939-01-20,1947-05-31,3050,-
8394001,DGA,dga_web,Rio Biobio En Desembocadura,16,-36.8386,-73.0619,83,Rio Bio-Bio,839,Rio Bio-Bio Bajo,1970-09-24,2018-02-17,14806,2007-04-05
8133001,DGA,dga_web,Rio Itata En Cerro Negro,60,-36.85,-72.3833,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1956-09-14,1984-08-31,9816,-
8130001,DGA,dga_web,Rio Renegado En Invernada,710,-36.8606,-71.6253,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1940-03-01,2017-06-30,24526,-
8132001,DGA,dga_web,Rio Diguillin En Longitudinal,80,-36.8667,-72.3333,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1956-09-21,2017-06-30,17388,-
8130002,DGA,dga_web,Rio Diguillin En San Lorenzo (Atacalco),727,-36.9244,-71.5756,81,Rio Itata,813,Itata Medio,1946-05-23,2018-03-09,25113,2014-11-01
8124001,DGA,dga_web,Rio Itata En General Cruz,90,-36.9333,-72.35,81,Rio Itata,812,Rio Itata Alto (Hasta Rio Diguillin),1956-01-05,2017-06-30,18576,-
8393002,DGA,dga_web,Estero Hualqui En Desembocadura,30,-36.9825,-72.9414,83,Rio Bio-Bio,839,Rio Bio-Bio Bajo,2009-05-21,2018-03-09,2137,2011-01-01
8124002,DGA,dga_web,Rio Itata En Trilaleo,155,-37.0667,-72.1833,81,Rio Itata,812,Rio Itata Alto (Hasta Rio Diguillin),1957-11-11,2017-06-30,17585,-
8372002,DGA,dga_web,Rio Polcura En Cuatro Junta,1319,-37.1072,-71.2422,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2002-11-19,2018-03-09,5169,2003-01-15
8385001,DGA,dga_web,Rio Claro En Camino Yumbel-Estacion,0,-37.1183,-72.545,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1985-01-09,2000-08-31,5342,-
8123003,DGA,dga_web,Rio Cholguan En Cholguan,0,-37.1333,-72.05,81,Rio Itata,812,Rio Itata Alto (Hasta Rio Diguillin),1928-06-23,1931-08-31,1161,-
8123001,DGA,dga_web,Rio Itata En Cholguan,220,-37.15,-72.0667,81,Rio Itata,812,Rio Itata Alto (Hasta Rio Diguillin),1924-01-22,2017-06-30,30629,-
8123002,DGA,dga_web,Canal ZaÑArtu Bocatoma Itata,230,-37.1667,-72.0333,81,Rio Itata,812,Rio Itata Alto (Hasta Rio Diguillin),1958-09-10,1982-04-30,6820,-
8430001,DGA,dga_web,Rio Laraquete En El Cajon,15,-37.1667,-73.1667,84,Costeras E Islas Entre Rios Bio-Bio Y Carampangue,843,Costeras Entre R Laraquete (Incl) Y R Carampangue,1985-03-01,1996-12-31,3972,-
8333003,DGA,dga_web,Rio Bureo En Puente Acceso A Mulchen,138,-37.1694,-72.2664,83,Rio Bio-Bio,833,Rio Bio-Bio Entre Rio Duqueco Y Rio Vergara,2012-02-09,2013-10-21,565,-
8381002,DGA,dga_web,Rio Laja En Curanilahue,148,-37.1833,-72.3333,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1914-05-04,1931-08-31,6076,-
8381004,DGA,dga_web,Canal Batuco En Bocatoma (Rec.R.Laja),151,-37.1994,-72.3133,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-31,182,-
8385003,DGA,dga_web,Rio Claro En Estac. Rio Claro (Rec.Laja),80,-37.2,-72.6158,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-31,182,-
8385002,DGA,dga_web,Rio Claro En Puente Claro,0,-37.2,-72.6167,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1983-11-04,1984-12-31,424,-
8381006,DGA,dga_web,Canal La Mancha En Bocatoma (Rec.Laja),153,-37.205,-72.325,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-31,182,-
8370006,DGA,dga_web,Canal Alto Polcura,1450,-37.2058,-71.2297,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2003-01-01,2018-03-09,5120,2003-01-01
8381011,DGA,dga_web,Estero Batuco A.J. Laja (Rec.R.Laja),100,-37.2064,-72.4436,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-31,182,-
8381008,DGA,dga_web,Canal Duegnas En Bocatoma (Rec.Laja),133,-37.2067,-72.3769,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-07,1994-03-31,168,-
8381009,DGA,dga_web,Canal Aguada En Bocatoma (Rec.R.Laja),133,-37.2078,-72.3747,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-31,182,-
8381007,DGA,dga_web,Estero Zanjon Seco A.J. Laja (Rec.Laja),149,-37.2092,-72.32,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-31,182,-
8381003,DGA,dga_web,Rio Laja Ag.Arr. Del Salto (Rec.R.Laja),140,-37.2119,-72.3242,83,Rio Bio-Bio,838,Laja Bajo,2009-08-01,2018-03-09,2362,2011-01-01
8382003,DGA,dga_web,Canal Morales En Bocatoma (Rec.R.Laja),141,-37.2139,-72.3664,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-24,1994-03-31,159,-
8381010,DGA,dga_web,Rio Laja En Pte.Longitudinal (Rec.Laja),128,-37.2158,-72.3803,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-31,182,-
8381001,DGA,dga_web,Rio Laja En El Salto,97,-37.2167,-72.3833,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1958-11-27,1959-06-25,206,-
8383002,DGA,dga_web,Estero Potrerada A.J.Laja (Rec.R.Laja),85,-37.2256,-72.545,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-31,182,-
8382002,DGA,dga_web,Canal Quilales En Bocatoma (Rec.R.Laja),141,-37.2331,-72.365,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-13,1994-03-31,170,-
8383001,DGA,dga_web,Rio Laja En Puente Perales,65,-37.2333,-72.5333,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1957-08-28,2017-02-28,20067,-
8382004,DGA,dga_web,Estero Caliboro A.J. Laja (Rec.R.Laja),106,-37.2444,-72.4786,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-31,182,-
8380003,DGA,dga_web,Canal Siberia En Bocatoma (Rec.R.Laja),300,-37.2497,-72.0056,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-31,182,-
8530001,DGA,dga_web,Rio Carampangue En Carampangue,3,-37.25,-73.2667,85,Rio Carampangue,853,Rio Carampangue Entre Arriba E. Colico Y Desemboca,1970-12-15,1983-12-31,3806,-
8386002,DGA,dga_web,Rio Laja En La Cantera (Rec.R.Laja),75,-37.2506,-72.6869,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-31,182,-
8382001,DGA,dga_web,Estero Cachapoal A.J. Laja (Rec.R.Laja),100,-37.2544,-72.4983,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-11-22,1994-03-31,130,-
8386001,DGA,dga_web,Rio Laja En San Rosendo,40,-37.2667,-72.7167,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1971-04-01,1983-09-30,4493,-
8122001,DGA,dga_web,Canal ZaÑArtu Salida Laguna Trupan,460,-37.2744,-71.8189,81,Rio Itata,812,Rio Itata Alto (Hasta Rio Diguillin),1957-11-06,2015-12-23,9275,-
8380006,DGA,dga_web,Rio Laja En Tucapel 2,0,-37.2792,-71.9847,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,2014-01-01,2018-03-09,1146,2014-01-01
8380001,DGA,dga_web,Rio Laja En Tucapel,295,-37.2836,-71.9836,83,Rio Bio-Bio,838,Laja Bajo,1916-03-01,2015-02-24,24562,-
8380002,DGA,dga_web,Canal Laja Camino A Tucapel,285,-37.3003,-71.9703,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1933-10-12,2018-03-09,13690,2003-01-01
8380005,DGA,dga_web,Canal Laja-DiguillÍN,0,-37.3006,-71.9642,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,2003-01-01,2018-03-09,4606,2003-01-01
8375005,DGA,dga_web,Canal Collao,490,-37.3022,-71.6467,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2003-01-01,2018-03-09,4644,2003-01-01
8375004,DGA,dga_web,Canal ZaÑArtu Despues Bocatoma Rio Laja,490,-37.3036,-71.6378,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2003-01-01,2018-03-09,5316,2003-01-01
8371001,DGA,dga_web,Canal De Descarga Central Antuco,0,-37.3167,-71.6667,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2000-01-01,2018-03-09,6297,2000-01-01
8375006,DGA,dga_web,Canal Mirrihue,500,-37.3256,-71.6489,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2003-01-01,2018-03-09,5288,2003-01-01
8375001,DGA,dga_web,Rio Polcura  A. Desc. Central El Toro,710,-37.3333,-71.5336,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2003-08-07,2018-03-09,5254,2014-05-01
8375002,DGA,dga_web,Canal Abanico En Km 049,890,-37.3344,-71.5336,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2003-01-01,2018-03-09,5010,2003-01-01
8376001,DGA,dga_web,Rio Rucue En Camino A Antuco,450,-37.34,-71.7942,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),1983-11-18,2016-10-16,9615,-
8374002,DGA,dga_web,Canal De Descarga Central El Toro,0,-37.3656,-71.4786,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2000-01-01,2018-03-09,6325,2000-01-01
8366002,DGA,dga_web,Estero Quilque En Los Angeles,144,-37.4561,-72.3272,83,Rio Bio-Bio,836,Rio Bio-Bio Entre Rio Vergara Y Rio Laja,2006-01-01,2017-05-24,3276,2006-01-01
8362001,DGA,dga_web,Rio Nicodahue En Pichun,0,-37.4622,-72.7533,83,Rio Bio-Bio,836,Rio Bio-Bio Entre Rio Vergara Y Rio Laja,1988-04-01,2015-05-28,8681,-
8324002,DGA,dga_web,Estero Paillihue En Ex Longitudinal Sur,138,-37.4728,-72.3244,83,Rio Bio-Bio,832,Rio Duqueco,2011-01-01,2018-03-09,2328,2011-01-01
8700002,DGA,dga_web,Rio Curanilahue En Curanilahue,149,-37.4833,-73.3369,87,Rio Lebu,870,Rio Curanilahue,2009-06-01,2018-03-09,2890,2012-01-23
8700003,DGA,dga_web,Estero Plegarias Antes De Jta Rio Curanilahue,149,-37.4878,-73.3442,87,Rio Lebu,870,Rio Curanilahue,2009-06-25,2018-03-09,3154,2014-08-01
8359001,DGA,dga_web,Rio Vergara En Nacimiento,0,-37.5,-72.65,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1928-04-18,1931-08-31,1204,-
